2324.801993895719,2036.4294908175107,2036.4294908175107,2036.4294908175107,2036.4294908175107,2036.4294908175107,2036.4294908175107,2036.4294908175107,2036.4294908175107,2036.4294908175107,2036.4294908175107,2036.4294908175107,2006.8586582523183,2006.8586582523183,2006.8586582523183,2006.8586582523183,2006.8586582523183,2006.8586582523183,2006.8586582523183,2006.8586582523183,2006.8586582523183,2006.8586582523183,2006.8586582523183,2006.8586582523183,2006.8586582523183,2014.7184691089703,2014.7184691089703,2014.7184691089703,2014.7184691089703,2014.7184691089703,2014.7184691089703,2014.7184691089703,2014.7184691089703,2008.1707081402978,2008.1707081402978,2003.1879368805503,2003.1879368805503,2003.1879368805503,2003.1879368805503,2003.1879368805503,2003.1879368805503,2001.5236404558646,2001.3256156465864,2000.6181684048495,2000.6181684048495,2000.117437588854,2000.1038479634888,2000.1038479634888,2000.1038479634888,2000.1038479634888,2000.0877885177144,2000.0877885177144,2000.074894324521,2000.0715276989308,2000.0196164478189,2000.0196164478189,2000.0118215253956,2000.0118215253956,2000.0075412676376,2000.0045358141551,2000.0045358141551,2000.0045358141551,2000.004457465558,2000.0020421414392,2000.0020421414392,2000.001899830161,2000.0012657072882,2000.0003626331406,2000.0003626331406,2000.000142767136,2000.000050907264,2000.000050907264,2000.000050907264,2000.000050907264,2000.000021428422,2000.000021428422,2000.000021428422,2000.000021428422,2000.0000209077034,2000.000015623084,2000.0000135706327,2000.0000127625724,2000.0000050805972,2000.0000044232163,2000.0000044232163,2000.0000020749244,2000.0000008633494,2000.0000008633494,2000.0000008633494,2000.0000008633494,2000.0000003587215,2000.0000003255334,2000.0000003255334,2000.0000003255334,2000.0000001420203,2000.0000001420203,2000.0000000153,2000.0000000153,2000.0000000153,2000.0000000153,2000.0000000153,2000.0000000153,2000.0000000153,2000.0000000153,2000.0000000153,2000.0000000069665,2000.0000000069665,2000.0000000069665,2000.0000000069665,2000.000000006549,2000.000000006549,2000.0000000042655,2000.0000000012192,2000.0000000012192,2000.0000000011516,2000.0000000004668,2000.0000000004668,2000.0000000004668,2000.0000000004668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2296.444309831806,2266.5934207352766,2066.8271427371815,2058.083119471792,2058.083119471792,2058.083119471792,2058.083119471792,2058.083119471792,2058.083119471792,2058.083119471792,2058.083119471792,2058.083119471792,2058.083119471792,2058.083119471792,2058.083119471792,2058.083119471792,2058.083119471792,2040.1732002337963,2040.1732002337963,2028.283560312909,2028.283560312909,2028.283560312909,2028.283560312909,2028.283560312909,2028.283560312909,2028.283560312909,2028.283560312909,2028.283560312909,2028.283560312909,2028.283560312909,2028.283560312909,2028.283560312909,2028.283560312909,2028.283560312909,2025.2143437146442,2002.6982260004656,2002.6982260004656,2002.6982260004656,2001.1770849236143,2001.1770849236143,2001.1770849236143,2001.1770849236143,2001.1770849236143,2001.1770849236143,2001.1310083700719,2000.6363959743142,2000.4720118124183,2000.4720118124183,2000.4720118124183,2000.1685091858594,2000.1685091858594,2000.0281337336526,2000.0281337336526,2000.0281337336526,2000.0281337336526,2000.0253010317037,2000.0253010317037,2000.0253010317037,2000.0253010317037,2000.0076588646543,2000.0048204327848,2000.0048204327848,2000.0032595848836,2000.0032595848836,2000.0009390218606,2000.0007924884314,2000.0007924884314,2000.0007924884314,2000.000510810482,2000.000510810482,2000.000098171023,2000.000098171023,2000.000098171023,2000.000098171023,2000.000098171023,2000.0000703561707,2000.0000703561707,2000.0000627685554,2000.0000061800442,2000.0000061800442,2000.0000061800442,2000.0000061800442,2000.0000061800442,2000.0000061800442,2000.0000022491915,2000.0000012955888,2000.0000012955888,2000.0000012955888,2000.0000012955888,2000.0000012955888,2000.0000005798433,2000.0000005798433,2000.0000005798433,2000.0000005798433,2000.0000000688992,2000.0000000688992,2000.0000000688992,2000.0000000688992,2000.0000000688992,2000.0000000688992,2000.0000000688992,2000.0000000633086,2000.0000000447594,2000.0000000447594,2000.000000018146,2000.0000000132125,2000.0000000132125,2000.0000000078542,2000.0000000078542,2000.0000000051484,2000.0000000030825,2000.0000000030825,2000.000000000637,2000.000000000637,2000.000000000637,2000.000000000637,2000.000000000637,2000.0000000001555,2000.0000000001555,2000.0000000001214,2000.0000000001214,2000.0000000001214,2000.0000000001214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145.797890896593,2145.797890896593,2019.5788658093707,2019.5788658093707,2019.5788658093707,2019.5788658093707,2019.5788658093707,2019.5788658093707,2019.5788658093707,2019.5788658093707,2019.5788658093707,2019.5788658093707,2019.5788658093707,2019.5788658093707,2019.5788658093707,2019.5788658093707,2019.5788658093707,2019.5788658093707,2019.5788658093707,2019.5788658093707,2019.5788658093707,2019.5788658093707,2019.5788658093707,2010.685065060107,2010.685065060107,2018.8729911027474,2018.8729911027474,2018.8729911027474,2010.0825273516086,2010.0825273516086,2010.0825273516086,2010.0825273516086,2006.93231159519,2006.93231159519,2006.93231159519,2006.0651071169093,2006.0651071169093,2001.0619055459813,2001.0619055459813,2001.0619055459813,2000.6161995960265,2000.6161995960265,2000.6161995960265,2000.6161995960265,2000.2242664514313,2000.2242664514313,2000.2242664514313,2000.2242664514313,2000.1234425982657,2000.0721203594399,2000.0721203594399,2000.0721203594399,2000.0721203594399,2000.0287819375933,2000.0287819375933,2000.0287819375933,2000.0287819375933,2000.0244507212053,2000.0244507212053,2000.0161707593343,2000.0161707593343,2000.0030063564795,2000.0030063564795,2000.0030063564795,2000.0030063564795,2000.0030063564795,2000.0012221263075,2000.0012221263075,2000.0012221263075,2000.0012221263075,2000.0012074381923,2000.0007342272231,2000.000415685357,2000.0004058922073,2000.0003118701186,2000.0000661737897,2000.0000661737897,2000.0000296234657,2000.0000296234657,2000.0000072032396,2000.0000072032396,2000.0000072032396,2000.0000072032396,2000.0000072032396,2000.0000072032396,2000.0000072032396,2000.0000062807374,2000.0000051998784,2000.0000046158284,2000.0000040749105,2000.0000023931095,2000.0000019906636,2000.0000009643286,2000.0000009643286,2000.0000007530552,2000.0000005324466,2000.0000005324466,2000.0000003962516,2000.0000003962516,2000.0000003962516,2000.000000112593,2000.000000112593,2000.0000000686414,2000.0000000686414,2000.000000029077,2000.000000029077,2000.0000000199655,2000.0000000199184,2000.0000000199184,2000.0000000199184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2242.5464270492457,2175.6414132678146,2175.6414132678146,2091.45858995304,2091.45858995304,2091.45858995304,2041.9723403655296,2041.9723403655296,2041.9723403655296,2041.9723403655296,2041.9723403655296,2041.9723403655296,2041.9723403655296,2041.9723403655296,2041.9723403655296,2041.9723403655296,2009.2171793722416,2009.2171793722416,2009.2171793722416,2009.2171793722416,2009.2171793722416,2009.2171793722416,2009.2171793722416,2004.3695425610551,2003.5123504619667,2009.8111000388835,2007.8941774805733,2007.8941774805733,2006.892740602248,2004.5505390841834,2004.5505390841834,2004.5505390841834,2001.6216169696245,2001.6216169696245,2001.6216169696245,2001.4636125235027,2000.3915523937003,2000.3915523937003,2000.3915523937003,2000.2137807434963,2000.1591129952028,2000.1591129952028,2000.1591129952028,2000.1591129952028,2000.153688402531,2000.0991696671358,2000.0248229290848,2000.0248229290848,2000.0248229290848,2000.0248229290848,2000.0248229290848,2000.0232110233271,2000.0174169905288,2000.0058413470206,2000.0058413470206,2000.0045080747082,2000.0045080747082,2000.0045080747082,2000.0036207288902,2000.0010478250776,2000.0010478250776,2000.0010478250776,2000.000676756698,2000.000676756698,2000.000676756698,2000.0006153134443,2000.000552519266,2000.0001062185163,2000.0001062185163,2000.0001062185163,2000.0001062185163,2000.0000846355351,2000.0000445837873,2000.0000142608333,2000.0000142608333,2000.0000142608333,2000.0000017075542,2000.0000017075542,2000.0000017075542,2000.0000017075542,2000.0000017075542,2000.0000017075542,2000.0000017075542,2000.0000017075542,2000.0000017075542,2000.0000003926375,2000.0000003926375,2000.0000003926375,2000.0000003926375,2000.0000003926375,2000.0000003926375,2000.0000002842633,2000.0000001815306,2000.0000001557523,2000.0000001557523,2000.00000015481,2000.00000015481,2000.0000001299204,2000.0000001095518,2000.0000000470866,2000.0000000470866,2000.0000000267964,2000.0000000267964,2000.0000000267964,2000.0000000168086,2000.0000000168086,2000.0000000065286,2000.0000000065286,2000.0000000065286,2000.0000000055447,2000.0000000011141,2000.0000000011141,2000.0000000011141,2000.0000000011141,2000.0000000011141,2000.0000000004854,2000.0000000004854,2000.0000000004854,2000.0000000004459,2000.0000000004177,2000.0000000000782,2000.0000000000782,2000.0000000000782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2102.3260000606597,2102.3260000606597,2007.646396976033,2007.646396976033,2007.646396976033,2007.646396976033,2007.646396976033,2007.646396976033,2007.646396976033,2007.646396976033,2007.646396976033,2007.646396976033,2007.646396976033,2007.646396976033,2007.646396976033,2007.646396976033,2007.646396976033,2007.646396976033,2007.646396976033,2007.646396976033,2007.646396976033,2007.646396976033,2006.6053994271635,2004.103880952203,2004.103880952203,2006.6053994271635,2005.3230694649642,2005.3230694649642,2005.3230694649642,2005.3230694649642,2002.9033619378545,2002.7227623688734,2002.7227623688734,2002.7227623688734,2002.4277686155247,2000.967137220826,2000.967137220826,2000.967137220826,2000.480425359493,2000.480425359493,2000.390914573639,2000.390914573639,2000.3604555975842,2000.2069699073206,2000.0803540846487,2000.0351405051128,2000.0351405051128,2000.0351405051128,2000.0351405051128,2000.012040935037,2000.012040935037,2000.012040935037,2000.012040935037,2000.012040935037,2000.0072771910695,2000.003772817093,2000.003139745842,2000.003139745842,2000.003139745842,2000.0028071535396,2000.0028071535396,2000.0028071535396,2000.0020908249207,2000.0006062148404,2000.0006062148404,2000.0003818153552,2000.0003818153552,2000.0000744768745,2000.0000744768745,2000.0000744768745,2000.0000744768745,2000.00007010838,2000.00007010838,2000.0000627846207,2000.0000244893645,2000.0000229271732,2000.0000157066522,2000.0000157066522,2000.0000153416138,2000.0000153416138,2000.000009182539,2000.000009182539,2000.0000083166203,2000.0000038449898,2000.0000004940168,2000.0000004940168,2000.0000004940168,2000.0000004940168,2000.0000004940168,2000.0000004940168,2000.0000004940168,2000.0000001144267,2000.0000001138162,2000.0000001138162,2000.0000000389873,2000.0000000389873,2000.0000000389873,2000.0000000389873,2000.0000000389873,2000.0000000389873,2000.000000037435,2000.000000037435,2000.000000019199,2000.0000000092264,2000.0000000092264,2000.0000000092264,2000.0000000092264,2000.0000000029531,2000.0000000029531,2000.0000000029531,2000.0000000029531,2000.0000000015,2000.0000000015,2000.0000000015,2000.0000000015,2000.0000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2271.140412760709,2216.7827715497715,2054.1696019561027,2054.1696019561027,2017.355814883521,2017.355814883521,2017.355814883521,2017.355814883521,2017.355814883521,2017.355814883521,2017.355814883521,2017.355814883521,2017.355814883521,2017.355814883521,2017.355814883521,2017.355814883521,2017.355814883521,2017.355814883521,2013.5751857692146,2013.5751857692146,2013.5751857692146,2013.5751857692146,2008.856364066105,2008.856364066105,2008.856364066105,2011.025201943555,2011.025201943555,2011.025201943555,2011.025201943555,2009.041796849867,2009.041796849867,2001.652501454158,2001.652501454158,2001.652501454158,2001.652501454158,2001.652501454158,2001.652501454158,2001.2637059592134,2000.8178806850437,2000.38103538972,2000.1784897032803,2000.1784897032803,2000.1784897032803,2000.1784897032803,2000.1784897032803,2000.1784897032803,2000.141085834214,2000.141085834214,2000.141085834214,2000.1160997834263,2000.0442834532766,2000.0442834532766,2000.0118716577242,2000.0118716577242,2000.0118716577242,2000.0118716577242,2000.0093211626693,2000.0068432972557,2000.0012658455055,2000.0012658455055,2000.0012658455055,2000.0009886385765,2000.0008490658415,2000.0008490658415,2000.0008490658415,2000.0005824380994,2000.000254822203,2000.000254822203,2000.0001958883581,2000.0001904674477,2000.0001838047165,2000.0001795112703,2000.0000653471968,2000.0000653471968,2000.0000653471968,2000.0000653471968,2000.0000441311192,2000.0000332737977,2000.000020738602,2000.000020738602,2000.000020738602,2000.0000074770337,2000.0000034691716,2000.0000034691716,2000.0000016817119,2000.0000016817119,2000.0000016817119,2000.0000009909543,2000.0000009756805,2000.0000004713718,2000.0000004713718,2000.0000003423802,2000.0000002699383,2000.0000002699383,2000.0000002699383,2000.0000002699383,2000.000000163977,2000.000000163977,2000.000000078433,2000.000000078433,2000.000000078433,2000.000000005403,2000.000000005403,2000.000000005403,2000.000000005403,2000.000000005403,2000.000000005403,2000.000000005403,2000.000000005403,2000.0000000021096,2000.0000000021096,2000.0000000021096,2000.0000000021096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2056.078657458355,2056.078657458355,2056.078657458355,2056.078657458355,2024.7805928683879,2024.7805928683879,2024.7805928683879,2024.7805928683879,2024.7805928683879,2024.7805928683879,2024.7805928683879,2024.7805928683879,2017.4662205111422,2017.4662205111422,2017.4662205111422,2017.4662205111422,2017.4662205111422,2017.4662205111422,2017.4662205111422,2017.4662205111422,2017.4662205111422,2008.4187609186188,2008.4187609186188,2008.4187609186188,2008.4187609186188,2008.4187609186188,2008.4187609186188,2008.4187609186188,2008.4187609186188,2008.4187609186188,2008.4187609186188,2008.4187609186188,2003.4307033512564,2003.4307033512564,2003.4307033512564,2003.4307033512564,2003.4307033512564,2003.4307033512564,2002.481842056202,2001.9535715396219,2001.9535715396219,2001.2414814915041,2000.200142080536,2000.200142080536,2000.200142080536,2000.200142080536,2000.0456584902045,2000.0456584902045,2000.0456584902045,2000.0285892054274,2000.0237573452857,2000.0207691504756,2000.0114219973932,2000.0114219973932,2000.0114219973932,2000.0072358380103,2000.0072358380103,2000.0031978462623,2000.0031978462623,2000.0027567702405,2000.0009039793317,2000.0009039793317,2000.0009039793317,2000.0009039793317,2000.0009039793317,2000.0009039793317,2000.000736936066,2000.0005383488697,2000.000274901747,2000.000274901747,2000.0001454750645,2000.0000507689172,2000.000014003861,2000.000014003861,2000.000014003861,2000.000014003861,2000.000014003861,2000.000014003861,2000.0000114558638,2000.0000046464722,2000.0000046464722,2000.0000046464722,2000.0000021496257,2000.0000021496257,2000.0000006973157,2000.0000006973157,2000.000000659164,2000.0000000849916,2000.0000000755151,2000.0000000755151,2000.0000000755151,2000.0000000755151,2000.0000000755151,2000.000000046165,2000.000000046165,2000.000000046165,2000.000000046165,2000.0000000145278,2000.0000000145278,2000.0000000145278,2000.0000000110203,2000.0000000084854,2000.0000000046152,2000.0000000046152,2000.0000000046152,2000.0000000031712,2000.000000001963,2000.00000000147,2000.00000000147,2000.0000000014395,2000.0000000009302,2000.0000000008947,2000.0000000005252,2000.0000000005243,2000.0000000005243,2000.0000000005243,2000.0000000002674,2000.0000000002674,2000.0000000002674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246.8944679252804,2246.8944679252804,2128.5870900734617,2128.5870900734617,2128.5870900734617,2128.5870900734617,2016.5044772415627,2016.5044772415627,2016.5044772415627,2016.5044772415627,2008.9424521666865,2008.9424521666865,2008.9424521666865,2008.9424521666865,2008.9424521666865,2008.9424521666865,2008.9424521666865,2008.9424521666865,2008.9424521666865,2008.9424521666865,2008.9424521666865,2008.9424521666865,2008.9424521666865,2008.9424521666865,2008.9424521666865,2020.9712367998707,2011.8722901270305,2011.8722901270305,2011.8722901270305,2011.8722901270305,2011.8722901270305,2001.772280479708,2001.772280479708,2001.772280479708,2001.4616496395201,2001.4616496395201,2001.4616496395201,2000.929441901187,2000.5481628820942,2000.5481628820942,2000.5481628820942,2000.5481628820942,2000.2150323624096,2000.2150323624096,2000.2150323624096,2000.1800213784475,2000.0582287943555,2000.0582287943555,2000.0421539824588,2000.0421539824588,2000.0191485130642,2000.0191485130642,2000.0191485130642,2000.0191485130642,2000.0114944794539,2000.0114944794539,2000.0070418057824,2000.0049879301089,2000.002714269811,2000.0021120141244,2000.0021120141244,2000.0018015364597,2000.0003187904026,2000.0003187904026,2000.0003187904026,2000.0003187904026,2000.0003187904026,2000.0003187904026,2000.0003187904026,2000.0000537890298,2000.0000537890298,2000.0000537890298,2000.0000537890298,2000.0000537890298,2000.0000537890298,2000.000050921717,2000.000050921717,2000.000007942805,2000.000007942805,2000.000007942805,2000.000003218827,2000.0000028734391,2000.0000028734391,2000.0000028734391,2000.0000028734391,2000.0000028734391,2000.0000028734391,2000.0000028734391,2000.0000015524959,2000.000000753929,2000.0000005234094,2000.0000003845864,2000.0000003845864,2000.0000000557986,2000.000000011492,2000.000000011492,2000.000000011492,2000.000000011492,2000.000000011492,2000.000000011492,2000.000000011492,2000.000000011492,2000.000000011492,2000.000000011492,2000.000000011492,2000.0000000100254,2000.0000000075718,2000.0000000045263,2000.0000000025873,2000.0000000025873,2000.000000000657,2000.000000000657,2000.000000000657,2000.000000000657,2000.0000000002308,2000.0000000002308,2000.0000000002308,2000.0000000002308,2000.0000000002308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2042.1878989823492,2042.1878989823492,2042.1878989823492,2042.1878989823492,2042.1878989823492,2036.014803938968,2036.014803938968,2036.014803938968,2036.014803938968,2036.014803938968,2036.014803938968,2035.8725073584847,2018.5097075829142,2018.5097075829142,2018.5097075829142,2018.5097075829142,2018.5097075829142,2018.5097075829142,2011.5314001018544,2011.5314001018544,2007.5710032596662,2007.5710032596662,2007.5710032596662,2002.815634938749,2002.815634938749,2002.815634938749,2002.815634938749,2002.815634938749,2002.815634938749,2002.815634938749,2002.815634938749,2002.815634938749,2001.9949219752878,2000.4581395358691,2000.4581395358691,2000.4581395358691,2000.4581395358691,2000.4581395358691,2000.4581395358691,2000.45581572503,2000.2541116840532,2000.1578824537546,2000.0530536271165,2000.0530536271165,2000.0530536271165,2000.0530536271165,2000.0530536271165,2000.0530536271165,2000.0530536271165,2000.0492617865018,2000.0122646230511,2000.0122646230511,2000.0122646230511,2000.0060730530606,2000.0023267291472,2000.0023267291472,2000.0017856620386,2000.0017856620386,2000.0017856620386,2000.0017856620386,2000.0014330799015,2000.0009404861098,2000.0002835219384,2000.0002835219384,2000.0000281862501,2000.0000281862501,2000.0000281862501,2000.0000281862501,2000.0000281862501,2000.0000281862501,2000.0000281862501,2000.0000281862501,2000.0000281862501,2000.0000078638461,2000.0000078638461,2000.0000078638461,2000.0000078638461,2000.0000078638461,2000.0000078638461,2000.0000078638461,2000.0000042380575,2000.0000042380575,2000.0000042380575,2000.0000014088826,2000.0000013463164,2000.000000815336,2000.000000655472,2000.000000655472,2000.0000000496439,2000.0000000496439,2000.0000000496439,2000.0000000496439,2000.0000000485168,2000.0000000485168,2000.0000000485168,2000.0000000485168,2000.0000000148161,2000.0000000148161,2000.0000000148161,2000.0000000148161,2000.0000000105395,2000.0000000105395,2000.0000000105395,2000.0000000100276,2000.0000000100276,2000.0000000033613,2000.000000002485,2000.000000002485,2000.0000000021657,2000.0000000010211,2000.0000000010211,2000.0000000003595,2000.0000000003595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244.147107056149,2155.7935983046045,2155.7935983046045,2155.7935983046045,2155.7935983046045,2046.8189473388084,2046.8189473388084,2046.8189473388084,2046.8189473388084,2046.8189473388084,2046.8189473388084,2046.8189473388084,2046.8189473388084,2046.8189473388084,2046.8189473388084,2046.8189473388084,2046.8189473388084,2046.8189473388084,2046.8189473388084,2026.4349064419848,2026.4349064419848,2026.4349064419848,2026.4349064419848,2026.4349064419848,2016.0487480938752,2047.517083211657,2047.517083211657,2047.517083211657,2047.517083211657,2021.5431423562216,2021.5431423562216,2021.5431423562216,2021.5431423562216,2021.5431423562216,2021.5431423562216,2021.5431423562216,2004.3935861322996,2004.3935861322996,2004.3935861322996,2003.5404081922263,2003.5404081922263,2003.5404081922263,2003.5404081922263,2003.5404081922263,2001.868807259953,2001.868807259953,2001.868807259953,2001.868807259953,2001.868807259953,2001.2160550389467,2001.2160550389467,2000.7814888888345,2000.6169059659057,2000.2908132397404,2000.2908132397404,2000.2908132397404,2000.2908132397404,2000.2826025677812,2000.0892474817128,2000.0892474817128,2000.0892474817128,2000.0322758508125,2000.0172827824767,2000.0172827824767,2000.0038035041114,2000.0038035041114,2000.0038035041114,2000.0038035041114,2000.002283325096,2000.002283325096,2000.002283325096,2000.002283325096,2000.002283325096,2000.0018596327595,2000.0017066292066,2000.0008805785587,2000.000435133105,2000.0004174476046,2000.00041242297,2000.0002256996074,2000.0001657401385,2000.0000963674406,2000.000064534084,2000.000064534084,2000.000064534084,2000.0000228881072,2000.0000228881072,2000.000010273267,2000.000010273267,2000.000010273267,2000.000010273267,2000.0000045527756,2000.0000037064742,2000.0000036688612,2000.0000036688612,2000.0000030330468,2000.0000021719597,2000.0000008823893,2000.0000001511087,2000.0000001511087,2000.0000001511087,2000.0000001511087,2000.0000001511087,2000.0000001245014,2000.0000001245014,2000.0000001245014,2000.0000001245014,2000.0000000266352,2000.0000000266352,2000.0000000266352,2000.0000000266352,2000.0000000100883,2000.0000000100883,2000.0000000047382,2000.0000000047382,2000.0000000047382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
